   5.0000000000000003E-002  0.78000000000000003      -0.56840178298483757        2.5914174024563839E-002
  0.10000000000000001       0.78000000000000003       -1.1615783302583156        2.6800127250065871E-002
  0.20000000000000001       0.78000000000000003       -2.2842146747921941       -1.9016179875526305E-002
  0.29999999999999999       0.78000000000000003       -3.0918498926854139       -5.7049109689554595E-002
  0.40000000000000002       0.78000000000000003       -3.5341709472127643       -7.4947573897674341E-002
  0.50000000000000000       0.78000000000000003       -3.8251837284345500      -0.16244619500529706     
  0.59999999999999998       0.78000000000000003       -4.2197061767051132      -0.30369389029990035     
  0.69999999999999996       0.78000000000000003       -4.7872073997383131      -0.19943433877626249     
  0.80000000000000004       0.78000000000000003       -5.4074396626736982       0.59460669149832956     
  0.90000000000000002       0.78000000000000003       -5.9179699756495499        2.5724457504363527     

